V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Amount,Class
-12.83575958,6.574615429,-12.78846248,8.786256839,-10.72312092,-2.813535856,-14.24884653,7.960520822,-7.718750649,-13.07406817,37.32,Fraud
-9.169789824,7.092196801,-12.35403687,4.243068974,-7.176437755,-3.386618049,-8.058011947,6.442908664,-2.412986602,-6.134906887,99.99,Fraud
-2.272472623,2.93522577,-4.871394115,2.419011986,-1.513021771,-0.480624709,-2.126136159,1.883507001,-1.297261684,-5.487424583,175.9,Fraud
1.140864737,1.221317431,-1.45295546,2.067575058,0.854742052,-0.981222508,0.325713914,-0.037721407,0.113219372,-2.12697275,1,Fraud
-11.39772672,7.763953046,-18.57230746,6.711855252,-10.1742156,-4.395918331,-15.89378824,2.083012582,-4.98883718,-15.34609885,11.4,Fraud
-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,1,Fraud
-0.742877146,0.563251743,1.207243263,0.912388004,1.053790705,0.574722633,0.215632907,0.253663165,-0.434722396,-0.048010517,1.19,Safe
-1.169086543,1.096292458,0.669688007,1.052534435,0.422465153,0.703450418,0.039273456,0.672068339,-0.457398804,0.09554305,0.99,Safe
-0.860826892,3.131789633,-5.052968134,5.420940709,-2.494141416,-1.811286628,-5.479117451,1.189471987,-3.908205793,-7.060746182,19.02,Fraud
-1.464896548,1.975527527,-1.077144539,2.81919064,0.069850228,-0.78904363,-1.196101449,0.673654375,-1.363723876,-2.932895258,1,Fraud
-1.069199853,1.239963348,0.545157122,1.005353982,-0.025695582,-0.910672796,0.422441828,0.049283424,-0.564600769,0.143901655,2.98,Safe
-0.247826973,-0.28268211,1.653354215,-1.014864635,-0.680433316,0.886363857,-0.538200542,0.377969653,-1.230879191,0.522507866,70,Safe
-1.020631666,1.496959122,-4.490937118,1.836727058,0.627318468,-2.73556861,-1.546273642,0.459821576,-0.682741406,-4.363102193,22.04,Fraud
1.249998742,-1.221636809,0.383930151,-1.234898688,-1.485419474,-0.753230165,-0.689404975,-0.227487228,-2.094010573,1.323729274,121.5,Safe
-1.142320931,0.626404913,2.526916953,2.827972706,0.619263138,0.897473007,0.536277598,-0.060163157,-0.813748587,1.426859133,10.62,Safe
-0.602482641,0.479088625,0.549750379,-1.069814294,-0.501686511,0.214778428,-0.139682615,0.558440155,-1.914256571,0.395763967,42.81,Safe
-3.494860856,-2.894449732,1.637988839,-0.274975575,-0.389202933,-0.703274524,0.444194183,0.154266424,0.695817584,-0.56849224,500,Safe
1.478772853,-0.551088522,-0.52315164,-0.831153456,-0.195412843,-0.289192879,-0.279251534,-0.205606497,-0.647805959,0.576602127,34,Safe
0.095490023,-2.557694205,-1.134054856,-0.43577047,0.728493415,4.090475997,-0.429328774,0.896879024,1.004244284,-0.673619599,614.87,Safe
-0.903628224,-0.233362598,2.580863531,-0.990572327,-0.397920255,0.281755037,0.238618916,0.249101589,0.651330368,-0.881774861,71.26,Safe
-0.352704348,0.975517479,1.603364515,-0.282474919,0.480561447,-0.222646815,0.850193971,-0.265018145,-0.283460179,-0.160346479,7.81,Safe
-0.938225555,0.104717344,1.309641702,-0.867536533,0.450685256,-1.437502176,0.650603583,0.028359911,-0.58867849,-0.556394135,39.94,Safe
1.088374938,0.898474024,0.394684329,3.170257575,0.175738797,-0.221980885,-0.022988728,-0.010873537,0.860043617,-0.592472935,3.79,Fraud
-0.600816388,0.922454526,-0.13595182,-1.259914839,2.439824406,3.330205324,0.087107088,0.949659242,-0.327931944,0.06170852,1.79,Safe
-1.505779164,-0.215325117,1.991294276,-1.631493385,-0.635965147,0.228413858,-0.034265697,0.042695827,-0.235439929,0.164740343,82.29,Safe
-0.715413746,0.608590313,1.15550089,-0.267565093,-0.563747541,-0.61889796,0.698307699,0.069836902,-0.133341031,-1.025335393,129,Fraud
0.384978215,0.616109459,-0.874299703,-0.094018626,2.924584378,3.317027168,0.470454672,0.538247228,-0.558894612,0.309755394,9.99,Safe
-6.133986948,2.941499449,-5.593985568,3.258845223,-5.315512219,-0.637327763,-4.476488045,1.695993587,-1.606743151,-5.11725921,294.9,Fraud
-14.47443749,6.503184517,-17.71263237,11.27035233,-4.150142064,-3.372098209,-16.53580681,-1.443946993,-6.8152729,-13.67054513,1,Fraud
-0.361427839,1.133471917,-2.97136044,-0.283072526,0.371451593,-0.574679962,4.031513441,-0.934397841,-0.768254682,-2.248115174,480.72,Fraud
-0.986639536,0.054619774,0.89218939,1.238546301,1.153949202,-0.443156858,1.158792971,-0.234932879,-0.748284316,0.19999764,148.81,Safe
-3.240186587,2.97812179,-4.162313937,3.869124379,-3.645256455,-0.126270561,-4.744729737,-0.065331044,-2.168366095,-4.758304075,172.32,Fraud
-2.271754537,-0.457654561,-2.589054639,2.230778267,-4.278982503,0.38861008,0.102485457,0.813127838,-1.092920839,-5.032028386,824.83,Fraud
-2.303349568,1.75924746,-0.359744743,2.330243051,-0.821628328,-0.075787571,0.562319782,-0.399146578,-0.238253368,-1.525411627,239.93,Fraud
-16.59866474,10.5417508,-19.81898181,6.017294647,-13.02590105,-4.128779003,-14.11886485,11.161144,-4.099551431,-9.222825507,99.99,Fraud
0.26961409,3.549755129,-5.810353445,5.809369574,1.538807934,-2.269219136,-0.824203333,0.351069915,-3.759059456,-4.592389806,0.68,Fraud
1.202398328,0.321711387,0.281210894,0.643688582,-0.148668596,-0.589738667,0.04841255,-0.09336125,-0.042934036,-0.343245662,7.53,Safe
-0.590589254,0.235248304,2.354921509,-2.219936017,-0.246820702,-0.833337142,0.934430977,-0.670155666,1.093187038,-0.533667949,18.31,Safe
-1.271244192,2.462675269,-2.851395003,2.324480065,-1.37224489,-0.948195687,-3.065234362,1.166926948,-2.268770588,-4.881142927,0.01,Fraud
-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,1,Fraud
-5.401257663,-5.450147834,1.186304631,1.7362388,3.049105878,-1.763405574,-1.559737699,0.160841747,1.23308974,0.345172827,46.8,Safe
-4.153014499,8.204796505,-15.03171421,10.33009983,-3.994426097,-3.250013184,-10.41569781,4.62080391,-5.711247971,-11.79718107,1,Fraud
-0.399879707,1.051965788,1.390802023,0.093131865,-0.007699357,-0.717558971,0.588094752,0.085932097,-0.310721777,-0.533284651,0.89,Safe
-0.529912284,0.873891581,1.347247329,0.145456677,0.414208858,0.100223094,0.711206083,0.176065957,-0.286716935,-0.484687683,6.14,Safe
1.026701748,-0.661664688,0.8976009,0.144402801,-1.105205361,0.020245082,-0.707266806,0.195918328,0.743371435,-0.118938661,99,Safe
-2.374380306,0.59714527,0.0366561,-1.406989094,0.29969203,-0.341102672,0.624572482,0.369831926,0.344458123,-0.045989182,80,Safe
1.954851738,1.630056303,-4.337199681,2.378367292,2.113347861,-1.583850667,0.653745453,-0.192892012,1.217608255,-2.829098205,1,Fraud
-3.170818415,0.185734555,-3.399851579,3.76115529,-2.148047028,-1.598944425,-2.519565318,1.316215011,-2.400106116,-4.993417038,426.4,Fraud
-0.885254089,1.790649232,-0.945148961,3.853432747,-1.543510075,0.188582114,-2.988382756,1.344058551,-2.294534709,-1.88617599,7.57,Fraud
-1.298359003,1.079671157,-0.180677931,1.287839084,1.858273479,-2.223695002,0.525166986,-0.096874311,-0.168893374,-2.544410419,1,Fraud
-0.57152075,1.071600449,1.28011025,0.542780003,0.574438987,-0.259359266,1.061148415,-0.410971968,-0.179130181,1.003500658,9.79,Safe
-2.589617198,7.016714385,-13.70540729,10.34322806,-2.954461035,-3.055115785,-9.301288615,3.349573361,-5.654212026,-11.85386697,1,Fraud
0.921024019,-0.162446861,-0.094331367,0.474083926,-0.021485961,-0.397506307,0.482642979,-0.117495975,-0.577836031,-0.018607137,149.9,Safe
-3.843009034,3.375110204,-5.492893197,6.136377643,2.797195461,-2.646162265,-1.668931064,-2.617552052,-3.945842603,-4.565252094,1,Fraud
1.322707269,-0.174040833,0.434555031,0.576037652,-0.836758046,-0.831083411,-0.264904961,-0.220981943,-1.071424618,0.868558548,16,Safe
-0.59206007,0.785903889,2.806517307,2.935465904,-0.356682167,1.127563256,-0.225129742,0.514860854,-0.757540591,0.523215622,18.96,Safe
1.075229011,-0.335339468,1.680467942,1.192098388,-1.270530762,0.313498288,-0.871024862,0.235401729,1.315260839,-0.478206972,5.46,Safe
-5.454361779,8.287420555,-12.75281127,8.594341893,-3.106002281,-3.179948757,-9.252793938,4.24506221,-6.329800846,-13.13669837,1,Fraud
-0.752417043,0.345485415,2.057322913,-1.468643298,-1.15839368,-0.077849829,-0.608581418,0.003603484,-0.436166984,0.747730827,15.99,Safe
-0.935731509,0.170415774,2.746261269,-1.077964912,-0.305594036,0.011577039,-0.296178451,0.40277557,-0.040471746,-0.852045976,9.1,Safe
-0.646513324,1.004198501,1.61622395,-0.099628002,-0.122476851,-0.671326722,0.656183051,0.009755091,-0.635963292,-0.047364094,14.98,Safe
-6.093247805,-12.11421274,-5.694973183,3.294389456,-1.413792092,4.776000425,4.808425817,-0.228197008,-0.525895941,-1.724899028,3828.04,Safe
-2.790771039,-1.464268987,1.031165008,1.921356084,-0.09001382,-0.483871348,0.780731181,-0.348775796,0.609133452,0.225933803,208.58,Fraud
-10.36304947,4.543672013,-9.795897736,5.508003334,-6.037155994,-0.133492972,-11.72434612,-3.198345572,-4.767842224,-9.332128069,1,Fraud
-1.024576049,0.522289106,1.787699074,0.202672107,-1.140802866,-0.137830806,-0.336555477,0.670704378,0.071670264,-0.518978194,50,Safe
-2.140511492,4.104871451,-8.996859402,4.028390951,-5.131359346,-4.153568445,-9.360095134,1.92207488,-4.026180375,-13.69131513,0.76,Fraud
-0.669415282,-0.169043615,1.301836628,0.370524637,0.950911341,-0.413911033,-0.149037728,0.127021466,0.463115617,-0.595657985,11.64,Safe
0.925996613,-0.358098896,1.376721528,1.900768814,-1.057689863,0.301885174,-0.462266226,0.250424399,1.253958036,-0.43637143,70.6,Safe
0.927060249,-0.323683972,0.387584831,0.544473989,0.246787395,1.650357805,-0.427576017,0.615370698,0.226278275,-0.225495241,45.71,Safe
-17.97626605,12.86498856,-19.57506619,11.34511982,-13.9986456,-0.354899961,-23.78346988,-4.872353406,-8.504284794,-16.60119697,8.64,Fraud
-23.23792024,13.48738579,-25.18877297,6.261732551,-17.34518817,-4.534989152,-17.10049248,15.37463003,-3.845566772,-8.511766697,99.99,Fraud
-15.19206401,10.43252768,-19.62951525,8.046075046,-12.83816662,-1.875858746,-21.35973828,-3.717849527,-5.969781749,-17.14151364,1,Fraud
0.693502989,-1.134232023,0.782844002,-0.592996395,-1.421802565,-0.487530734,-0.272320585,-0.029104222,1.35306576,-1.067065607,257.3,Safe
-0.773292609,-4.14600725,-0.932037567,0.027093684,-1.698307322,0.460187805,0.737344474,-0.314215582,-0.842672538,0.017275794,1142.02,Safe
-21.20911959,12.65219683,-23.55393294,6.17407791,-16.02665813,-4.422194594,-16.22944373,14.1160019,-3.922741449,-8.720244515,99.99,Fraud
1.386396974,-0.794209465,0.778224191,-0.864708434,-1.06413228,0.351296174,-1.191454583,0.052685634,-0.304404039,0.576516809,30.9,Safe
-10.85028159,6.727465688,-16.76058341,8.425831679,-10.25269687,-4.192171044,-14.07708601,7.168287933,-3.683242174,-15.23996196,78,Fraud
-1.836939805,-1.646764054,-3.381168242,0.473353567,0.074242868,-0.446750698,3.791906549,-1.351045167,0.095185963,-0.084499559,720.8,Fraud
-17.51890913,12.57211785,-19.03853832,11.19089466,-13.55472071,-0.411923613,-23.18939651,-5.301412218,-8.630390306,-16.25561175,1.63,Fraud
-5.187878108,6.967708664,-13.51093114,8.617895141,-11.21442239,0.672247839,-9.462532811,5.328704208,-4.897005528,-11.78681166,766.36,Fraud
-0.25147096,4.313523326,-6.891437717,6.796796681,0.616296505,-2.966326542,-2.436652527,0.489327899,-3.371638572,-6.810813099,1,Fraud
-27.14367842,15.36580438,-28.40742446,6.370895347,-20.08787757,-4.666313063,-18.70947882,17.90357438,-3.722278738,-8.120961738,99.99,Fraud
0.340390791,2.015233463,-2.777329561,3.812024131,-0.461729072,-1.152021971,-2.001958668,0.548681057,-2.344041663,-3.076698585,1.75,Fraud
-1.360292634,-0.45806897,-0.700403918,2.737229172,-1.005105974,2.891399364,5.802537353,-1.933197352,-1.017717143,1.987861863,829.41,Fraud
-0.60802693,0.306693601,1.47300415,1.191127247,0.021264671,0.888442494,1.190491174,0.042146736,-0.446425607,-0.080386117,168.56,Safe
0.232512476,0.93894368,-4.647779879,3.079843688,-1.902655319,-1.04140752,-1.020406645,0.547068603,-1.105990294,-3.520127674,345,Fraud
1.148186926,0.085837072,0.120702062,1.126664554,0.21471057,0.537381047,-0.04998899,0.186175355,0.111781471,0.046609338,19.77,Safe
1.353283086,-0.694899979,0.970826107,-0.426559487,-1.41726333,-0.505710366,-0.932068859,-0.083956783,-0.224207861,0.446748128,15.93,Safe
-0.18842395,0.87760183,-0.73468591,-0.9134037,1.941770351,4.037422713,-1.707118367,-2.537640843,-0.590337624,-0.763038648,1.98,Safe
-0.770196383,0.483572416,1.901071779,-0.00187625,0.024244785,-1.171903182,0.666483361,-0.094602901,-0.136665622,-0.842507533,22.36,Safe
-6.498086169,4.75051466,-8.966557831,7.098854313,-6.958376223,-2.822126187,-10.33340566,4.031907302,-6.64877821,-11.63441442,83.38,Fraud
-1.07381997,0.415616497,-2.273976798,1.536844197,-0.758696869,-1.670380514,-2.377139814,0.090370446,0.004847264,-2.776747144,11,Fraud
0.201685891,0.497483215,1.373912574,0.571405318,-0.63065775,-0.539659124,-0.076270291,-0.91710575,0.270008406,-0.480280682,9.99,Safe
-3.365264919,2.928541107,-5.660999199,3.891159928,-1.84037511,-1.800887204,-5.558679353,2.402321683,-2.848922721,-5.995676127,1,Fraud
-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,1,Fraud
0.216726738,0.710626489,1.224875937,1.139405337,-0.376350606,-0.25398554,-0.034557028,-0.812548331,-0.260261137,-0.128467595,18,Safe
1.007947057,-1.289492351,0.666740851,-0.741321189,-1.290523451,0.302172443,-1.026907052,0.220562032,-0.607464702,0.669997285,169,Safe
-0.394815704,1.054418297,1.206361271,-0.28923239,0.610283924,0.081529341,0.687720988,0.065340718,-0.501623229,-0.387104736,3.87,Safe
-7.427924231,2.948209208,-8.678550384,5.18530348,-4.761089973,-0.957095016,-7.773379785,0.717309274,-3.682359238,-8.403150262,130.44,Fraud
-0.425965884,0.960523045,1.141109342,-0.16825208,0.420986881,-0.029727552,0.476200949,0.260314333,-0.568671376,-0.371407197,3.67,Safe
1.176632673,3.141918139,-6.140444836,5.521820589,1.768514889,-1.727185698,-0.93242891,0.292796545,-3.156826558,-3.898240381,0,Fraud
-0.420269748,0.814760402,1.513242393,1.292782097,0.138053047,0.223342242,1.08808368,-0.150282357,-0.216385801,0.036197394,79.18,Safe
0.075749698,1.026985684,0.83489051,1.208912537,0.107553957,0.465977242,-0.330959329,-1.6198728,-0.436603913,0.060715025,20,Safe
-2.630597703,5.12575923,-6.092254547,5.527393062,1.605144855,-2.31988353,-3.207075706,-1.482583211,-5.074870632,-6.778331382,1,Fraud
-0.81716449,0.548007876,1.987429001,2.347620274,0.036887742,1.50952321,0.692961314,0.508962009,-1.254296754,0.174445162,148.43,Safe
1.212056805,0.246405411,0.309165988,0.584744387,-0.381581347,-0.764967735,-0.067782842,-0.012991283,-0.110617107,-0.091447916,2.28,Safe
-3.632808949,5.437263362,-9.136521481,10.30722631,-5.421830295,-2.864815149,-10.63408762,3.01812658,-4.891640321,-11.23504791,8.54,Fraud
-2.628921995,2.275636371,-3.745369349,1.226948197,-1.132966495,-1.2563531,-1.752419849,0.281736387,-1.792342972,-4.820779414,144.62,Fraud
-3.705855946,4.107873186,-3.803655995,1.710314448,-3.582466046,1.46972894,-9.621560127,-11.91310469,-0.322296771,-6.625692494,1,Fraud
-1.92745282,1.827620567,-7.019494685,5.34830324,-2.73918788,-2.107219296,-5.015847976,1.20586816,-4.382712509,-8.337706974,512.25,Fraud
-0.810756466,0.654499424,2.217257326,0.104341351,-0.286800771,0.11783251,0.287551851,-0.736461331,0.699092214,-0.625572559,30.3,Safe
-0.723637212,0.15449565,1.263163339,0.964978491,-0.027169655,2.28520178,1.891702521,-0.14147756,-0.110654766,-0.147586632,318.5,Safe
-2.377532802,0.520539362,-8.094139455,8.005351473,2.640750214,-3.381586453,-1.934372441,0.562322112,-3.104027186,-3.051210355,1,Fraud
1.107029377,0.216441,0.53837815,1.476397993,-0.25194192,-0.340679707,0.154091745,-0.086502546,0.144420201,-0.157374628,26.72,Safe
-27.84818067,15.59819266,-28.92375595,6.418441747,-20.34622816,-4.828202466,-19.21089642,18.32940553,-3.668734939,-8.009159386,99.99,Fraud
-5.268053221,9.067613427,-15.96072813,10.29660279,-4.708241091,-3.395374852,-11.161057,5.499962634,-5.667375546,-11.62719356,1,Fraud
-0.792329167,-0.84066372,2.61046459,-2.196338416,-0.396962095,-0.707363177,-0.057933703,-0.548675598,-1.870127335,1.030916229,21.97,Safe
-9.001351345,6.613283943,-12.42363472,7.519929232,-10.26625464,-2.113207542,-9.984287448,5.541941433,-7.383704535,-13.2151723,459.07,Fraud
-4.599447002,2.762539943,-4.656529871,5.201403067,-2.470387712,-0.35761793,-3.767188827,0.061466444,-1.836199863,-1.470645258,93.35,Fraud
-1.783228837,3.402793713,-3.822742266,2.625368153,-1.976415411,-2.731689012,-3.430559149,1.413203514,-0.776941495,-6.199881763,1,Fraud
-0.395582181,-0.751792063,-1.984665722,-0.203459371,1.903967176,-1.430288633,-0.076547897,-0.992260382,0.756307219,0.217630454,0.69,Fraud
-0.85706252,0.204627008,2.186984767,-0.04558938,0.472689256,-0.187450055,0.435892422,0.010475129,-0.182090531,-0.369532838,19.29,Safe
1.030071604,-0.295088479,-0.109923644,0.071539651,-0.318253285,-0.912975895,0.431930061,-0.302890543,-0.044433218,-0.229745064,160,Safe
-1.82429506,0.403326527,-1.994122006,2.756558164,-3.139064326,0.408185015,-1.209045119,1.095634354,-1.447224892,-3.951002892,489.71,Fraud
-0.263380494,0.959102737,0.285739874,0.604067511,3.228819561,3.799503053,0.715285472,0.429148331,-1.155492491,0.873230617,4.38,Safe
-3.21538176,-0.364223121,-1.261883344,3.794949039,0.71120593,-1.316475603,-5.165140556,0.625278384,-1.582300585,-3.252633595,5.91,Fraud
-1.396204326,2.618584398,-6.036770271,3.55245371,1.030091306,-2.950358272,-1.528505745,0.189319001,-1.433554485,-5.569142496,1,Fraud
0.008430365,4.137836835,-6.240696572,6.675732163,0.768307025,-3.353059548,-1.631734673,0.154612448,-2.795892464,-6.18789063,1,Fraud
-1.035105818,0.996013128,2.192470136,-0.170445303,-0.302319739,-0.142255768,0.223431774,0.28904341,0.094140891,-0.157858733,5.99,Safe
-4.617217204,1.695693653,-3.114372201,4.328198553,-1.873256991,-0.989908136,-4.577264627,0.472216158,0.472016953,-5.576022636,1.1,Fraud
-0.45138257,2.2251465,-4.953050453,4.342228248,-3.65619019,-0.020121466,-5.407553618,-0.748436141,-1.362197751,-4.170622887,113.92,Fraud
-1.532810361,2.232751839,-5.923100075,3.386708412,-0.15344334,-1.419747681,-3.878576339,1.444655862,-1.465542142,-5.208334593,0.76,Fraud
1.295667621,0.341483451,0.081505199,0.56674607,-0.110458773,-0.766324793,0.073154903,-0.168304138,0.07183711,-0.281043994,0.99,Safe
-0.491003017,0.906952627,1.64542282,-0.083531102,-0.195560099,-0.710165001,0.559118538,0.116340251,-0.538190204,-0.122023317,9.03,Safe
-1.710934768,-1.366798712,2.217310673,0.404714451,-0.114375224,-0.075942269,-0.259942733,0.320897252,-0.175355041,-0.478714108,230,Safe
-5.314173206,4.145943611,-8.532522459,8.344391674,-5.718008208,-3.043536081,-10.98918467,3.404128656,-6.167233642,-11.435624,88.23,Fraud
-0.114360704,1.036129402,1.984405261,3.128243274,-0.74034356,1.548618696,-1.701283955,-2.203841748,-1.242264775,0.269561809,0.2,Fraud
-4.384220899,3.26466481,-3.077158017,3.403593597,-1.93807528,-1.221081278,-3.310316609,-1.11197501,-1.977593281,-3.288203565,45.64,Fraud
0.714401042,-0.493905247,1.269484559,3.011494106,-0.801215875,0.929403838,-0.42887915,0.284565326,0.406555465,0.248953649,184.31,Safe
-6.185857478,7.102984922,-13.03045526,8.010823398,-7.885237361,-3.974549994,-12.22960778,4.971231702,-4.248307013,-12.9654812,44.9,Fraud
1.212510891,-0.099054296,-1.192094095,0.286323562,2.160516252,3.61631351,-0.404206898,0.842330952,0.169360421,-0.030522177,34.7,Safe
-5.344665375,-0.285760408,-3.835615782,5.337048027,-7.6099087,3.874668032,1.289629924,0.201741917,-3.003532437,-3.990551332,1402.16,Fraud
0.805681804,-0.220451375,2.371309722,4.075817303,-0.844073265,2.546394311,-1.435114382,0.942047784,0.330467789,0.83188054,37.89,Safe
-0.546215295,0.878083882,1.523176388,-0.242853437,0.323931242,0.371851983,0.446595387,0.37007704,-0.631359033,-0.229069503,6.45,Safe
1.176715759,0.557090903,-0.490799623,0.756424293,0.249191559,-0.781870547,0.228750322,-0.040840079,-0.432110564,-0.585778431,0.76,Fraud
-0.561092494,0.508697738,1.428463595,1.26164025,0.61708316,-0.226754819,0.407580629,0.078410777,-0.331848785,-0.328413638,13.08,Safe
-4.636533664,-5.931717441,-0.227301246,-2.737271346,7.672543966,-0.996354542,-3.391184496,1.236266814,1.129461935,-1.461860881,65,Safe
-0.143256003,0.743648518,1.534072207,1.062170094,0.20818678,-0.838622933,0.524151228,-0.294660552,-0.478855844,-0.006096561,1.98,Safe
-0.429224487,0.698849366,1.588982428,1.297156594,0.119330666,0.214132796,0.387461417,0.276523894,-0.483147502,-0.091351558,13.99,Safe
0.263523486,-1.812896806,-0.311086762,0.412929594,-0.794605397,0.196364792,0.416625915,-0.062991181,0.345392201,-0.363639666,526.96,Safe
-1.644403097,3.129851933,-2.576976822,3.415573363,-0.448525407,-1.241892856,-1.991652188,1.00266489,-2.809071243,-4.153692406,6.62,Fraud
1.147553856,0.543491091,0.504579173,2.517929914,-0.123554818,-0.611119916,0.273075896,-0.173271031,-0.809549379,0.692369323,31.17,Safe
1.166616382,0.502120088,-0.067300314,2.261569239,0.428804195,0.089473517,0.24114658,0.138081705,-0.989162395,0.922174967,2.28,Safe
1.175124777,0.661341182,-0.47747646,1.102541559,0.543328124,-0.246784793,0.165233833,0.027017867,-0.423143759,-0.57406514,1,Safe
-1.456876318,3.740305561,-7.404518446,7.440964036,-1.549877953,-1.661696862,-5.757213014,1.615011011,-2.194880726,-6.807135251,2.28,Fraud
-0.599318041,0.88752482,1.57921402,-0.113727896,0.304991227,-0.182828895,0.503722003,0.241375357,-0.722595859,-0.627363824,1.98,Safe
1.24905472,-0.624727077,-0.710588904,-0.991600361,1.429973192,3.692977019,-1.090208641,0.967290815,0.850148519,-0.307081112,29.89,Safe
-3.975939258,-1.244938872,-3.70741372,4.544772208,4.050675573,-3.407678617,-5.06311827,1.007041997,-3.190158195,-4.250716511,8.3,Fraud
1.130932761,0.178069339,0.533439524,1.478955262,-0.342933189,-0.379986284,0.063252924,-0.022391243,0.312977804,-0.118844723,13.79,Safe
-28.70922925,22.05772899,-27.85581113,11.84501291,-18.98381258,6.474114627,-43.55724157,-41.04426092,-13.32015469,-24.58826244,0.01,Fraud
-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,30.31,Fraud
0.96249607,0.328461026,-0.171479054,2.109204068,1.129565571,1.696037686,0.107711607,0.521502164,-1.191311102,0.724396315,34.09,Safe
0.288028928,0.965681439,-1.4594952,1.921863002,-1.91241403,-1.1302819,-2.81426266,0.648663225,-0.69526264,-3.465689086,23.36,Fraud
1.190844167,-0.608426894,0.069096521,-0.493509205,-0.944774744,-1.390857139,0.04765887,-0.467883895,-1.248877374,0.570877508,127.69,Safe
-1.00061052,3.346850002,-5.534491171,6.835802039,-0.299803294,0.095951299,-2.440419274,1.286301196,-2.766438283,-4.458007701,186.13,Fraud
1.175477978,0.167881283,0.509908525,0.452332378,-0.215763033,-0.192103789,-0.10540372,0.068516849,-0.249733437,0.053142732,1.29,Safe
-0.931805001,1.52773726,0.818889181,0.056990215,-0.319929644,-1.054736468,0.358789745,0.35407267,-0.392589551,-0.43267709,8.99,Safe
-3.007739051,0.929514494,-0.423720855,-1.39295162,0.082246782,-0.515781701,0.104713792,0.825310566,0.38545311,0.064000225,39.95,Safe
-17.27519119,10.81966537,-20.36388597,6.046611747,-13.46503335,-4.166647245,-14.40944799,11.58079672,-4.073855712,-9.153368038,99.99,Fraud
1.264698666,0.168285518,-0.275340024,0.220631301,0.459215303,0.468623822,-0.172793943,0.209104024,-0.028623169,-0.13427202,1.29,Safe
-1.032939915,0.680608052,1.402550125,-0.529928018,0.869578142,1.903301426,0.03324032,-0.237815275,0.844581681,-0.989004577,15.36,Safe
-1.276830337,-0.903556664,1.477104935,-2.582626351,0.635981275,-0.866537099,1.138067003,-0.924605091,-0.221503704,0.096649255,110.4,Safe
0.842025259,-0.365518406,-2.464063331,4.820885964,0.775505434,-0.614784605,1.3680244,-0.526261742,-0.121356447,-0.357616193,571.48,Fraud
1.177823792,2.487103395,-5.330608161,5.324546835,1.150243258,-1.281842535,-1.1719942,0.413778202,-2.659840154,-2.971695236,4.87,Fraud
-0.942623063,0.657317958,1.191544384,1.326497095,0.97674498,-0.832970032,0.238932868,0.163401503,-0.584980704,-0.789639334,1,Safe
0.007379075,2.365182529,-2.600287382,1.111601765,3.276441326,-1.776140785,2.114530881,-0.830084107,0.900489974,-3.376177067,1,Fraud
1.141572041,1.291195042,-1.432900453,2.058202222,0.940823738,-0.958273876,0.391154204,-0.092519203,-0.032828594,-2.155302544,1,Fraud
-0.529995755,0.766553613,1.759393427,-1.160073914,-0.501039671,-1.404512588,0.679279031,-0.242593704,0.520867783,-0.117279871,2.31,Safe
-15.39884501,7.472323897,-19.02691234,11.16552584,-6.89385628,-2.120936575,-14.91332999,-0.721214094,-7.175096615,-14.16679466,1,Fraud
1.219112097,0.053694134,-0.18032073,0.680940922,0.521583985,0.893232536,-0.201393423,0.333033499,0.100312094,0.194016376,22.58,Safe
-1.428534961,1.793577778,0.545758239,-0.399309007,0.673576897,0.745918946,-0.358474609,-4.044724433,0.232361774,-0.081319856,2.29,Safe
-0.655264276,0.409898543,1.289156438,-0.325043259,0.545669467,-0.349810664,0.648240482,0.036062882,0.078701416,-0.829167268,32.51,Safe
-10.94073911,6.261585851,-14.18233878,7.183602086,-9.951363344,-3.860820337,-13.54730219,7.096471646,-6.294029443,-13.60814316,45.49,Fraud
-1.092301406,0.430750476,1.249784913,0.429756534,1.272075585,0.548202767,-0.120591638,0.452571018,-0.414005495,-0.310135569,2.69,Safe
0.385108461,1.217620323,-1.953872165,2.087075991,-1.144225406,-0.576887995,-2.582865044,0.643229999,-1.191232692,-3.095093607,8,Fraud
-24.59024477,14.04456678,-26.27870059,6.320089265,-18.22451267,-4.609967826,-17.68100337,16.21362675,-3.794093469,-8.37275316,99.99,Fraud
-10.30081976,6.483094588,-15.07636272,6.554191153,-8.880251722,-4.47167242,-14.9006886,3.840170238,-4.358441422,-14.53316169,1,Fraud
1.197838599,0.236827618,0.509605002,0.65765866,-0.365487847,-0.745101067,0.079497448,-0.130535519,-0.052263119,-0.110057898,3.63,Safe
-4.075974685,0.963031254,-5.076070198,4.955963358,-0.161436852,-2.832662998,-7.619765445,1.618895441,-2.992092157,-7.142199114,1,Fraud
